"Agency","School","Address","maxOccupancy","ProjectPhase","YrComplete","Level","totalSQFT","ProjectType","MajorExp9815","TotalAllotandPlan1621","LifetimeBudget","unqBuilding","longitude","latitude","Ward","FeederMS","FeederHS","Total.Enrolled","Limited.English.Proficient","At_Risk","SPED","AtRiskPer","SPEDPer","ESLPer","SqFtPerEnroll","SpentPerMaxOccupancy","SpentPerSqFt","YearsOpen","Open","Open.Now","AnnualExpenseAverage","AnnualSpentPerMaxOccupany","AnnualSpentPerSqFt"
"DCPS","King, M.L. ES","3200 6th St  SE",444,"Phase 0",NA,"ES",65496,"STABILIZED",4118755,372458,6567738,1,-76.998238991,38.842442852,"8","Hart MS","Ballou HS",372,2,327,55,0.879032258064516,0.147849462365591,0.00537634408602151,176.064516129032,9276.47522522523,62.8855960669354,NA,NA,1,NA,NA,NA
"DCPS","Kramer MS","1700 Q St  SE",600,"Phase I",2014,"MS",153984,"PARTIAL MOD",30951777,0,35059047,1,-76.980171305,38.87128607,"8",NA,"Anacostia HS",333,0,267,110,0.801801801801802,0.33033033033033,0,462.414414414414,51586.295,201.006448721945,NA,NA,1,NA,NA,NA
"DCPS","LaSalle-Backus EC","501 Riggs Road NE",400,"Phase I",2012,"ES/MS",63000,"PARTIAL MOD",14206295,0,14545500,1,-76.999882544,38.959971809,"4","","Coolidge HS",349,106,183,50,0.524355300859599,0.143266475644699,0.303724928366762,180.515759312321,35515.7375,225.496746031746,NA,NA,1,NA,NA,NA
"DCPS","Phelps ACE HS","704 26th Street NE",512,"Full",2008,"HS",146976,"FULL MOD + ADD",0,0,NA,1,-76.971897631,38.901991687,"5","","",323,9,166,42,0.513931888544892,0.130030959752322,0.0278637770897833,455.034055727554,0,0,NA,NA,1,NA,NA,NA
"DCPS","School Without Walls HS","2130 G St NW",520,"Full",2009,"HS",74000,"FULL MOD + ADD",0,0,NA,1,-77.048186466,38.898123787,"2","","",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA
"DCPS","Sousa MS","3650 Ely Pl SE",636,"Full",2008,"MS",136000,"FULL MOD",0,0,NA,1,-76.953158845,38.883894076,"7",NA,"Anacostia HS",284,0,209,82,0.735915492957746,0.288732394366197,0,478.87323943662,0,0,NA,NA,1,NA,NA,NA
"DCPS","Wilson HS","3950 Chesapeake St NW",1700,"Full",2011,"HS",376448,"FULL MOD + ADD",114246156,0,114320882,1,-77.077775201,38.950155808,"3","","",1788,106,550,263,0.307606263982103,0.147091722595078,0.0592841163310962,210.541387024608,67203.6211764706,303.484560948657,NA,NA,1,NA,NA,NA
"DCPS","Columbia Heights EC (CHEC)","3101 16th St  NW",1400,"Full",2006,"MS/HS",325218,"FULL REPLACEMENT",78652173,0,78652173,1,-77.035858309,38.929544434,"1","","Cardozo HS (9-12)",1384,429,744,153,0.53757225433526,0.110549132947977,0.309971098265896,234.984104046243,56180.1235714286,241.844464328543,NA,NA,1,NA,NA,NA
"DCPS","Johnson MS","1400 Bruce Pl  SE",730,"Phase I",2013,"MS",182496,"PARTIAL MOD",18602234,-5857,20521528,1,-76.983703681,38.851336572,"8",NA,"Ballou HS",291,3,229,103,0.786941580756014,0.353951890034364,0.0103092783505155,627.134020618557,25482.5123287671,101.932283447308,NA,NA,1,NA,NA,NA
"DCPS","Stuart-Hobson MS","410 E St  NE",450,"Full",2015,"MS",115242,"FULL MOD + ADD",44653267,1190116,47666762,1,-77.00000438,38.89629737,"6","","Eastern HS",423,3,143,83,0.33806146572104,0.196217494089835,0.00709219858156028,272.439716312057,99229.4822222222,387.473898405095,NA,NA,1,NA,NA,NA
"DCPS","Washington Metropolitan HS","300 Bryant Street NW",350,"Phase 0",NA,"ALT",49496,"STABILIZED",0,9900000,9900000,1,-77.015584665,38.920429783,"1","","",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA
"DCPS","Benjamin Banneker HS","800 Euclid St  NW",620,"Phase 0",NA,"HS",180000,"STABILIZED",671104,77074000,78745104,1,-77.023976968,38.923832421,"1","","",449,3,113,0,0.251670378619154,0,0.0066815144766147,400.890868596882,1082.42580645161,3.72835555555556,NA,NA,1,NA,NA,NA
"DCPS","Oyster-Adams Bilingual School","2801 Calvert St NW",350,"Full",2001,"ES",47984,"FULL REPLACEMENT",0,0,NA,1,-77.044377251,38.917309201,"3",NA,"Wilson HS",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA
"DCPS","Bunker Hill ES","1401 Michigan Ave  NE",480,"Phase I",2012,"ES",69392,"PARTIAL MOD",6533765,0,6544178,1,-76.984995636,38.942012134,"5","Brookland MS","Dunbar HS",NA,NA,NA,NA,NA,NA,NA,NA,13612.0104166667,94.1573236107909,NA,NA,1,NA,NA,NA
"DCPS","Dunbar HS","101 N St. NW",1100,"Full",2013,"HS",260000,"FULL REPLACEMENT",122897293,-250000,125144890,1,-77.014693861,38.908523215,"5","","",653,6,483,198,0.739663093415008,0.303215926493109,0.00918836140888208,398.162327718224,111724.811818182,472.681896153846,NA,NA,1,NA,NA,NA
"DCPS","Malcolm X ES","1500 Mississippi Ave. SE Washington",248,"Phase 0",NA,"ES",77700,"STABILIZED",0,0,52963,1,-76.983398577,38.841645061,"8","Johnson MS","Ballou HS",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,1,NA,NA,NA
"DCPS","Capitol Hill Montessori","215 G Street NE",360,"Phase 0",NA,"ES/MS",47200,"STABILIZED",975866,11987136,14637256,1,-77.002562701,38.898529974,"6",NA,"Eastern HS",NA,NA,NA,NA,NA,NA,NA,NA,2710.73888888889,20.6751271186441,NA,NA,1,NA,NA,NA
"DCPS","Luke Moore HS","1001 Monroe St NE",350,"Full",2006,"ALT",65528,"FULL MOD + ADD",0,0,NA,1,-76.992316326,38.932276047,"5","","",350,2,0,41,0,0.117142857142857,0.00571428571428571,187.222857142857,0,0,NA,NA,1,NA,NA,NA
"DCPS","School-Within-School","920 F STREET NE",450,"Phase I",2005,"ES",59200,"PARTIAL MOD",1365487,12028931,16383000,1,-76.993183024,38.897564662,"6",NA,"",126,1,70,37,0.555555555555556,0.293650793650794,0.00793650793650794,469.84126984127,3034.41555555556,23.0656587837838,NA,NA,1,NA,NA,NA
"DCPS","Brookland MS",NA,NA,"",2014,"MS",110000,"FULL REPLACEMENT",58053351,-1202174,62711400,1,-76.99182,38.93741,"5",NA,"Dunbar HS",NA,NA,NA,NA,NA,NA,NA,NA,NA,527.757736363636,NA,NA,1,NA,NA,NA
"DCPS","Oyster-Adams Bilingual School","2020 19th St. NW",324,"Phase 0",NA,"MS",59400,"STABILIZED",3803375,12236000,16039375,1,-77.044377251,38.917309201,"3",NA,"Wilson HS",NA,NA,NA,NA,NA,NA,NA,NA,11738.8117283951,64.0298821548822,NA,NA,1,NA,NA,NA
"DCPS","Woodson, H.D. HS","540 55th St. NE",1000,"Full",2011,"HS",253406,"FULL REPLACEMENT",107742134,0,107779131,1,-76.922322143,38.896782823,"7","","",639,6,501,193,0.784037558685446,0.302034428794992,0.00938967136150235,396.566510172144,107742.134,425.175939006969,NA,NA,1,NA,NA,NA
"DCPS","bowen",NA,NA,NA,NA,NA,71900,"STABILIZED",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
"DCPS","brucemonroe-demolished",NA,NA,NA,NA,NA,110700,"DEMOLISHED",1499358,0,1499358,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5443360433604,NA,NA,0,NA,NA,NA
"DCPS","DCPS MultiSchool",NA,NA,NA,NA,NA,1.2e+07,NA,1392424292,242169537,1669108197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.035357666667,NA,NA,1,NA,NA,NA
"DCPS","ferebeehope",NA,NA,NA,NA,NA,193800,"PARTIAL MOD",4532419,0,4532419,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3870949432405,NA,NA,0,NA,NA,NA
"DCPS","garnettpatterson",NA,NA,NA,NA,NA,82700,"STABILIZED",5560714,0,5560714,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2395888754534,NA,NA,0,NA,NA,NA
"DCPS","mmwashingtion",NA,NA,NA,NA,NA,89700,NA,18696,0,18696,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208428093645485,NA,NA,0,NA,NA,NA
"DCPS","macfarland",NA,NA,NA,NA,NA,11000,"STABILIZED",874564,50026000,53650564,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.5058181818182,NA,NA,0,NA,NA,NA
"DCPS","malcolmx",NA,NA,NA,NA,NA,110800,"STABILIZED",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
"DCPS","mamiedleespedcntr",NA,NA,NA,NA,NA,45800,"STABILIZED",150000,0,150000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27510917030568,NA,NA,0,NA,NA,NA
"DCPS","marshall",NA,NA,NA,NA,NA,103800,"STABILIZED",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
"DCPS","mcterrell",NA,NA,NA,NA,NA,112000,"STABILIZED",1706121,0,1706121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2332232142857,NA,NA,0,NA,NA,NA
"DCPS","montgomery/kipp",NA,NA,NA,NA,NA,73700,"STABILIZED",6934511,0,6934511,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0910583446404,NA,NA,0,NA,NA,NA
"DCPS","prharris",NA,NA,NA,NA,NA,348700,"STABILIZED",700,0,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00200745626613135,NA,NA,0,NA,NA,NA
"DCPS","rhterrell",NA,NA,NA,NA,NA,143700,"DEMOLISHED",1446215,0,1446215,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0641266527488,NA,NA,0,NA,NA,NA
"DCPS","River Terrace Special Education Center",NA,NA,NA,NA,"SPED",77707,"FULL MOD + ADD",32133707,-2200000,35717175,1,-76.95752,38.89495,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,413.52396823967,NA,NA,1,NA,NA,NA
"DCPS","ronbrown",NA,NA,NA,NA,NA,156000,"STABILIZED",0,44597000,47347000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA
"DCPS","rudolph",NA,NA,NA,NA,NA,84400,"STABILIZED",1e+05,0,1e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18483412322275,NA,NA,0,NA,NA,NA
"DCPS","shaw",NA,NA,NA,NA,NA,230400,"STABILIZED",10000,0,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434027777777778,NA,NA,0,NA,NA,NA
"DCPS","wilkinson",NA,NA,NA,NA,NA,144900,"STABILIZED",5e+05,0,5e+05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45065562456867,NA,NA,0,NA,NA,NA
"DCPS","Roosevelt HS","4301 13th St NW",1030,"Full",2015,"HS",331840,"FULL MOD + ADD",117015598,1887406,143557836,0,-77.027776341,38.943608176,"4","","",476,143,394,141,0.827731092436975,0.296218487394958,0.300420168067227,697.142857142857,113607.376699029,352.62656099325,NA,NA,1,NA,NA,NA
"DCPS","Ballou HS","3401 4th St  SE",1520,"Full",2015,"HS",356000,"FULL REPLACEMENT",141737725,4007,162976011,0,-77.000975263,38.839382331,"8","","",755,0,644,276,0.852980132450331,0.365562913907285,0,471.523178807947,93248.5032894737,398.139676966292,NA,NA,1,NA,NA,NA
"DCPS","sharpehealth&mamiedlee","420 34th St NW",120,NA,NA,"ALT",80500,"STABILIZED",2089951,0,2089951,0,NA,NA,NA,NA,"",60,7,31,3,0.516666666666667,0.05,0.116666666666667,1341.66666666667,17416.2583333333,25.9621242236025,NA,NA,1,NA,NA,NA
"DCPS","McKinley MS","151 T St NE",1160,"Full",2014,"",62000,"FULL MOD",NA,NA,NA,0,-77.004122439,38.915219785,"5","","Dunbar HS",202,5,119,31,0.589108910891089,0.153465346534653,0.0247524752475248,306.930693069307,NA,NA,NA,NA,1,NA,NA,NA
"DCPS","McKinley Technology HS","151 T St NE",1160,"Full",2004,"HS",282200,"FULL MOD",77382544,0,77443210,0,-77.00488219,38.915210095,"5","","",645,6,239,12,0.370542635658915,0.0186046511627907,0.00930232558139535,437.519379844961,66709.0896551724,274.211708008505,NA,NA,1,NA,NA,NA
"DCPS","Roosevelt STAY","4301 13th St NW",1030,"Full",2015,"HS",331840,"FULL MOD + ADD",117015598,1887406,143557836,0,-77.027776341,38.943608176,"4","","",476,143,394,141,0.827731092436975,0.296218487394958,0.300420168067227,697.142857142857,113607.376699029,352.62656099325,NA,NA,1,NA,NA,NA
"DCPS","Ballou STAY","3401 4th St  SE",1520,"Full",2015,"HS",356000,"FULL REPLACEMENT",141737725,4007,162976011,0,-77.000975263,38.839382331,"8",NA,NA,591,0,0,52,0,0.0879864636209814,0,602.368866328257,93248.5032894737,398.139676966292,NA,NA,1,NA,NA,NA
"DCPS","sharpehealth&mamiedlee","420 34th St NW",120,NA,NA,"ALT",80500,"STABILIZED",2089951,0,2089951,0,NA,NA,NA,NA,NA,56,4,29,0,0.517857142857143,0,0.0714285714285714,1437.5,17416.2583333333,25.9621242236025,NA,NA,1,NA,NA,NA
"DCPS","CHOICE Academy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.006775952,38.913502755,"5",NA,NA,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCPS","Incarcerated Youth Program",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.976378916,38.883430572,"7",NA,NA,28,1,0,18,0,0.642857142857143,0.0357142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCPS","Youth Services Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.988585838,38.91213926,"5",NA,NA,76,1,0,32,0,0.421052631578947,0.0131578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCPS","Dorothy Height ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.03087,38.94452,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PCS","Achievement Preparatory PCS-Elementary","1500 Mississippi Avenue, SE",NA,NA,NA,"ES",23302,NA,3963509,NA,NA,1,-76.9836028,38.8416964,"8",NA,NA,267,1,132,23,0.49438202247191,0.0861423220973783,0.00374531835205993,87.2734082397004,NA,170.093082138872,7,2009,1,566215.571428571,NA,24.2990117341246
"PCS","Achievement Preparatory PCS-Middle School","908 Wahler Place, SE",519,NA,NA,"MS",33177,NA,2316432,NA,NA,1,-76.9924085,38.834427,"8",NA,NA,381,0,192,51,0.503937007874016,0.133858267716535,0,87.0787401574803,4463.26011560694,69.8204177592911,2,2014,1,1158216,2231.63005780347,34.9102088796455
"PCS","AppleTree Early Learning Center PCS Columbia Heights","2750 14th Street, NW ",188,NA,NA,"PK3-K",12204,NA,3156647,NA,NA,1,-77.0326704,38.9252369,"1",NA,NA,163,37,58,10,0.355828220858896,0.0613496932515337,0.226993865030675,74.8711656441718,16790.6755319149,258.656751884628,8,2008,1,394580.875,2098.83444148936,32.3320939855785
"PCS","AppleTree Early Learning Center PCS Oklahoma","320 21st Street, NE",218,NA,NA,"PK3-K",15866,NA,2327592,NA,NA,1,-76.9750541,38.8940003,"7",NA,NA,161,3,80,4,0.496894409937888,0.0248447204968944,0.0186335403726708,98.5465838509317,10677.0275229358,146.703138787344,5,2011,1,465518.4,2135.40550458716,29.3406277574688
"PCS","Center City Brightwood Campus PCS","6008 Georgia Avenue, NW",567,NA,NA,"ES/MS",37010,NA,4766091,NA,NA,1,-77.02838,38.9631991,"4",NA,NA,248,55,80,26,0.32258064516129,0.104838709677419,0.221774193548387,149.233870967742,8405.80423280423,128.778465279654,7,2009,1,680870.142857143,1200.82917611489,18.3969236113792
"PCS","Center City Capitol Hill Campus PCS","1503 East Capitol Street, SE",534,NA,NA,"ES/MS",40037,NA,4699097,NA,NA,1,-76.9835459,38.8897865,"6",NA,NA,239,0,112,23,0.468619246861925,0.096234309623431,0,167.518828451883,8799.80711610487,117.368858805605,7,2009,1,671299.571428571,1257.1153023007,16.7669798293721
"PCS","Center City Congress Heights Campus PCS","220 Highview Place, SE",341,NA,NA,"ES/MS",27000,NA,4770011,NA,NA,1,-77.0045487,38.8415048,"8",NA,NA,257,0,172,19,0.669260700389105,0.0739299610894942,0,105.058365758755,13988.3020527859,176.667074074074,7,2009,1,681430.142857143,1998.3288646837,25.2381534391534
"PCS","Center City Petworth Campus PCS","510 Webster Street, NW",425,NA,NA,"ES/MS",30825,NA,4949770,NA,NA,1,-77.0208684,38.9437731,"4",NA,NA,262,53,97,19,0.370229007633588,0.0725190839694656,0.202290076335878,117.652671755725,11646.5176470588,160.576480129765,7,2009,1,707110,1663.78823529412,22.939497161395
"PCS","Center City Shaw Campus PCS","711 N Street, NW",350,NA,NA,"ES/MS",29240,NA,4824166,NA,NA,1,-77.0224536,38.9074837,"2",NA,NA,241,34,113,29,0.468879668049793,0.120331950207469,0.141078838174274,121.327800829876,13783.3314285714,164.985157318741,7,2009,1,689166.571428571,1969.04734693878,23.5693081883916
"PCS","Center City Trinidad Campus PCS","1217 W  Virginia Avenue, NE",434,NA,NA,"ES/MS",23313,NA,4651663,NA,NA,1,-76.991479,38.905386,"5",NA,NA,236,4,132,26,0.559322033898305,0.110169491525424,0.0169491525423729,98.7838983050847,10718.1175115207,199.530862608845,7,2009,1,664523.285714286,1531.15964450296,28.5044089441207
"PCS","Cesar Chavez PCS Chavez Prep","770 Kenyon Street, NW",420,NA,NA,"MS",36059,NA,6096304,NA,NA,1,-77.025605,38.929581,"1",NA,NA,331,94,170,48,0.513595166163142,0.145015105740181,0.283987915407855,108.939577039275,14515.0095238095,169.064699520231,8,2008,1,762038,1814.37619047619,21.1330874400288
"PCS","Cesar Chavez Capitol Hill PCS","709 12th Street, SE",430,NA,NA,"HS",40000,NA,12075294,NA,NA,1,-76.9907031,38.8807813,"6",NA,NA,358,21,225,70,0.628491620111732,0.195530726256983,0.058659217877095,111.731843575419,28082.0790697674,301.88235,10,2006,1,1207529.4,2808.20790697674,30.188235
"PCS","Cesar Chavez Parkside MS PCS","3702 Hayes Street,  NE",NA,NA,NA,"MS",30870,NA,16948761,NA,NA,1,-76.9500149,38.9029444,"7",NA,NA,303,8,204,42,0.673267326732673,0.138613861386139,0.0264026402640264,101.881188118812,NA,549.036637512148,10,2006,1,1694876.1,NA,54.9036637512148
"PCS","Cesar Chavez PCS Parkside Upper","3701 Hayes Street,  NE",834,NA,NA,"HS",36015,NA,3379632,NA,NA,1,-76.9491059,38.9013653,"7",NA,NA,356,7,228,40,0.640449438202247,0.112359550561798,0.0196629213483146,101.165730337079,4052.31654676259,93.839566847147,3,2013,1,1126544,1350.7721822542,31.2798556157157
"PCS","Community Academy Butler Global","1400 1st Street, NW",1020,NA,NA,"ES",1e+05,NA,7549324,NA,NA,1,-77.0132341,38.9090757,"5",NA,NA,523,51,272,35,0.520076481835564,0.0669216061185468,0.0975143403441683,191.204588910134,7401.29803921569,75.49324,10,2006,1,754932.4,740.129803921569,7.549324
"PCS","Community Academy CAPCS Online","1351 Nicholson Street, NW",217,NA,NA,"ES/MS",20100,NA,3128675,NA,NA,1,-77.031579,38.9604804,"4",NA,NA,123,0,43,21,0.349593495934959,0.170731707317073,0,163.414634146341,14417.8571428571,155.655472636816,9,2007,1,347630.555555556,1601.98412698413,17.2950525152018
"PCS","D C  Preparatory Benning Campus PCS","100 41st Street, NE",849,NA,NA,"ES",80352,NA,6611687,NA,NA,1,-76.9449133,38.890775,"7",NA,NA,442,8,231,22,0.52262443438914,0.0497737556561086,0.0180995475113122,181.79185520362,7787.617196702,82.2840377339705,7,2009,1,944526.714285714,1112.516742386,11.7548625334244
"PCS","D C Preparatory Benning Middle Campus","101 41st Street, NE",NA,NA,NA,"MS",26784,NA,697944,NA,NA,1,-76.944288,38.891529,"7",NA,NA,152,1,67,22,0.440789473684211,0.144736842105263,0.00657894736842105,176.210526315789,NA,26.0582437275986,2,2014,1,348972,NA,13.0291218637993
"PCS","D C  Preparatory Edgewood Elementary Campus PCS","707 Edgewood Street, NE",499,NA,NA,"ES",50050,NA,9341738,NA,NA,1,-76.9955558,38.9241765,"5",NA,NA,432,20,197,28,0.456018518518519,0.0648148148148148,0.0462962962962963,115.856481481481,18720.9178356713,186.648111888112,8,2008,1,1167717.25,2340.11472945892,23.331013986014
"PCS","D C  Preparatory Edgewood Middle Campus PCS"," 701 Edgewood Street, NE",340,NA,NA,"MS",39746,NA,6749878,NA,NA,1,-76.9959848,38.9247765,"5",NA,NA,294,1,101,46,0.343537414965986,0.156462585034014,0.00340136054421769,135.190476190476,19852.5823529412,169.825340914809,8,2008,1,843734.75,2481.57279411765,21.2281676143511
"PCS","E L  Haynes PCS Georgia Avenue","3600 Georgia Avenue, NW",516,NA,NA,"MS",45484,NA,6850144,NA,NA,1,-77.0243669,38.9343788,"1",NA,NA,377,54,157,77,0.416445623342175,0.204244031830239,0.143236074270557,120.647214854111,13275.4728682171,150.60557558702,6,2010,1,1141690.66666667,2212.57881136951,25.1009292645033
"PCS","E.L. Haynes Kansas Avenue - High School","4501 Kansas Avenue, NW",861,NA,NA,"HS",17647,NA,5596776,NA,NA,1,-77.022371,38.945657,"4",NA,NA,422,66,218,90,0.516587677725118,0.213270142180095,0.156398104265403,41.8175355450237,6500.32055749129,317.151697172324,5,2011,1,1119355.2,1300.06411149826,63.4303394344648
"PCS","E.L. Haynes PCS Kansas Avenue (Elementary School)","4502 Kansas Avenue, NW",NA,NA,NA,"ES",53800,NA,2661384,NA,NA,1,-77.0234943,38.9451898,"4",NA,NA,358,108,126,39,0.35195530726257,0.108938547486034,0.301675977653631,150.279329608939,NA,49.4681040892193,3,2012,1,887128,NA,16.4893680297398
"PCS","Excel Academy PCS","2501 Martin Luther King Jr. Avenue, SE",1292,NA,NA,"ES",67508,NA,8332774,NA,NA,1,-76.9952947,38.8600148,"8",NA,NA,569,0,366,23,0.64323374340949,0.0404217926186292,0,118.643233743409,6449.51547987616,123.433874503763,7,2009,1,1190396.28571429,921.359354268023,17.6334106433946
"PCS","Excel Academy PCS LEAD","2502 Martin Luther King Jr. Avenue, SE",NA,NA,NA,"MS",19288,NA,476160,NA,NA,1,-76.9939568,38.8608853,"8",NA,NA,155,0,100,27,0.645161290322581,0.174193548387097,0,124.438709677419,NA,24.6868519286603,1,2015,1,476160,NA,24.6868519286603
"PCS","Hope Community PCS Lamond Campus","6200 Kansas Avenue, NE",500,NA,NA,"ES",41000,NA,8335030,NA,NA,1,-77.0085903,38.9658162,"4",NA,NA,358,13,148,22,0.41340782122905,0.0614525139664804,0.0363128491620112,114.525139664804,16670.06,203.293414634146,8,2008,1,1041878.75,2083.7575,25.4116768292683
"PCS","Hope Community PCS Tolson Campus","2917 8th Street, NE",540,NA,NA,"ES/MS",33571,NA,9509758,NA,NA,1,-76.9946003,38.927028,"5",NA,NA,517,34,264,43,0.51063829787234,0.0831721470019342,0.0657640232108317,64.9342359767892,17610.662962963,283.273003485151,8,2008,1,1188719.75,2201.33287037037,35.4091254356439
"PCS","KIPP DC AIM PCS Academy PCS","2600 Douglass Place, SE",1900,NA,NA,"MS",144000,NA,8354731,NA,NA,1,-76.9912057,38.8569692,"8",NA,NA,321,1,189,74,0.588785046728972,0.230529595015576,0.00311526479750779,448.598130841121,4397.22684210526,58.0189652777778,10,2006,1,835473.1,439.722684210526,5.80189652777778
"PCS","KIPP DC Arts & Technology Academy PCS","5300 Blaine Street, NE",764,NA,NA,"PK3-K",26950,NA,651264,NA,NA,1,-76.9258818,38.8917411,"7",NA,NA,212,1,129,14,0.608490566037736,0.0660377358490566,0.00471698113207547,127.122641509434,852.439790575916,24.1656400742115,1,2015,1,651264,852.439790575916,24.1656400742115
"PCS","KIPP DC College Prep PCS","1401 Brentwood Parkway, NE",500,NA,NA,"HS",187423,NA,5814288,NA,NA,1,-76.9944198,38.909317,"5",NA,NA,454,0,232,86,0.511013215859031,0.18942731277533,0,412.825991189427,11628.576,31.0222758146012,6,2010,1,969048,1938.096,5.17037930243353
"PCS","KIPP DC Connect Academy","1375 Mt Olivet Road, NE",1206,NA,NA,"PK3-K",67000,NA,1533672,NA,NA,1,-76.9814619,38.907437,"5",NA,NA,301,2,159,21,0.528239202657807,0.0697674418604651,0.00664451827242525,222.591362126246,1271.70149253731,22.8906268656716,2,2014,1,766836,635.850746268657,11.4453134328358
"PCS","KIPP DC GROW Academy PCS","421 P Street, NW",1195,NA,NA,"PK3-K",100671,NA,3706464,NA,NA,1,-77.018128,38.909942,"2",NA,NA,312,3,140,17,0.448717948717949,0.0544871794871795,0.00961538461538462,322.663461538462,3101.64351464435,36.8175939446315,5,2011,1,741292.8,620.32870292887,7.3635187889263
"PCS","KIPP DC Heights Academy PCS","2600 Douglass Place, SE",NA,NA,NA,"ES",NA,NA,3161880,NA,NA,1,-76.9912057,38.8569692,"8",NA,NA,415,0,229,57,0.551807228915663,0.137349397590361,0,NA,NA,NA,4,2012,1,790470,NA,NA
"PCS","KIPP DC KEY Academy PCS","4801 Benning Road, SE",1608,NA,NA,"MS",84681,NA,11203877,NA,NA,1,-76.9343991,38.8826376,"7",NA,NA,334,1,161,37,0.482035928143713,0.110778443113772,0.0029940119760479,253.535928143713,6967.58519900498,132.306857500502,12,2003,1,933656.416666667,580.632099917081,11.0255714583752
"PCS","KIPP DC LEAP Academy PCS","4801 Benning Road, SE",NA,NA,NA,"PK3-K",NA,NA,6204843,NA,NA,1,-76.9343991,38.8826376,"7",NA,NA,304,0,177,19,0.582236842105263,0.0625,0,NA,NA,NA,8,2008,1,775605.375,NA,NA
"PCS","KIPP DC Northeast Academy PCS","1375 Mt Olivet Road, NE",NA,NA,NA,"MS",NA,NA,387072,NA,NA,1,-76.9814619,38.907437,"5",NA,NA,126,1,70,22,0.555555555555556,0.174603174603175,0.00793650793650794,NA,NA,NA,1,2015,1,387072,NA,NA
"PCS","KIPP DC Promise PCS","4801 Benning Road, SE",NA,NA,NA,"ES",NA,NA,5553600,NA,NA,1,-76.9343991,38.8826376,"7",NA,NA,400,3,219,55,0.5475,0.1375,0.0075,NA,NA,NA,6,2010,1,925600,NA,NA
"PCS","KIPP DC Quest Academy PCS","5300 Blaine Street, NE",NA,NA,NA,"ES",40425,NA,866304,NA,NA,1,-76.9258818,38.8917411,"7",NA,NA,282,1,176,43,0.624113475177305,0.152482269503546,0.00354609929078014,143.351063829787,NA,21.4299072356215,1,2015,1,866304,NA,21.4299072356215
"PCS","KIPP DC Spring Academy","1375 Mt Olivet Road, NE",NA,NA,NA,"ES",NA,NA,616344,NA,NA,1,-76.9814619,38.907437,"5",NA,NA,102,0,60,5,0.588235294117647,0.0490196078431373,0,NA,NA,NA,2,2014,1,308172,NA,NA
